ID,POST_ID,CREATED_TIME,LIKE_COUNT,MESSAGE
5580560688668738_567571691811042,119630781428450_5580560688668738,2022-09-18T05:54:24+0000,0,წარმატებები
5580560688668738_5246530992110752,119630781428450_5580560688668738,2022-09-18T20:44:50+0000,0,წარმატებებს გისურვებთ.
5580560688668738_811200413633175,119630781428450_5580560688668738,2022-09-18T19:49:32+0000,0,გაიხარეთ!კიდევ ბევრი აღმოჩენა!
5580560688668738_935129537403400,119630781428450_5580560688668738,2022-09-18T20:07:12+0000,0,წარმატებები არ დაგელიოთ თქვენ პატრიოტო ადამიანებო.
5580560688668738_3441874282712692,119630781428450_5580560688668738,2022-09-19T02:55:35+0000,0,წარმატებები. მრავალი აღმოჩენები ახლის.
5580560688668738_478877344131458,119630781428450_5580560688668738,2022-09-19T11:04:13+0000,0,წარმატებები ჩვენი ქვეყნის არქეოლოგიას
5580560688668738_821067485572361,119630781428450_5580560688668738,2022-09-17T16:59:48+0000,0,ჩემი დმანისიიიი
5580560688668738_805881720566674,119630781428450_5580560688668738,2022-09-18T20:51:38+0000,0,წარმატებებს და ახალახალ საინტერესო აღმოჩენებს გისურვებთ
5580560688668738_1161801051352892,119630781428450_5580560688668738,2022-09-19T13:10:18+0000,0,"მაპატიეთ, მაგრამ სად მდებარეობს ოროზმანი?!  🤔"
5580560688668738_458006266355185,119630781428450_5580560688668738,2022-09-17T21:10:33+0000,0,naxe ra magrebi vaart
5580560688668738_813220253165723,119630781428450_5580560688668738,2022-09-17T11:23:52+0000,0,წარმატებები
5580560688668738_610897613862251,119630781428450_5580560688668738,2022-09-17T17:47:52+0000,5,სასიხარულოა ახალი აღმოჩენები საქართველო უძველესი წვეყანა
5580560688668738_1235618857290193,119630781428450_5580560688668738,2022-09-17T11:28:20+0000,1,@
5580560688668738_1224226798358520,119630781428450_5580560688668738,2022-09-17T16:13:40+0000,0,".
."
5580560688668738_1221740398667611,119630781428450_5580560688668738,2022-09-18T08:52:39+0000,0,🌹🪴🍷🪴🌹
5580560688668738_1808321312834101,119630781428450_5580560688668738,2022-09-17T12:31:03+0000,0,"🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪
👍👏💥👏👍
🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪"
5580560688668738_488226956196620,119630781428450_5580560688668738,2022-09-18T05:29:34+0000,0,👏👏👏👍👍👍
5580560688668738_1153595448842912,119630781428450_5580560688668738,2022-09-19T11:56:43+0000,0,👌👌👌
5580560688668738_1028819187803395,119630781428450_5580560688668738,2022-09-18T13:58:41+0000,0,წარმატებები ჩვენს არქეოლოგებს
5580560688668738_1082787855749238,119630781428450_5580560688668738,2022-09-17T18:11:16+0000,0,👍
5580560688668738_7926668354073863,119630781428450_5580560688668738,2022-09-20T14:52:41+0000,0,საქართველოს ბანკი არ გიტყდებათ რომ თქვენი ფილიალები შეიარაღებული ყაჩაღების სანავარდო ადგილად იქცა? მომხმარებლებს რას ერჩით?
5580560688668738_2030631207124335,119630781428450_5580560688668738,2022-09-19T04:55:32+0000,0,თქვენ დარვინიზმს ანვითარებთ ღმერთმა ადამიანი შექმნა თავის სახიერი და არა მაიმუნის მაგვარი თქვენ ღვთის გმობაში ხართ ჩართული
5580560688668738_466706592141086,119630781428450_5580560688668738,2022-09-18T20:53:27+0000,0,მაინტერესებს რამდენი წელი გავიდა მას შემდეგ რაც ღმერთმა  შექმნა პირველი წყვილი და დედამიწაზე დაასახლა გასამრავლებად.
5580560688668738_841905647193120,119630781428450_5580560688668738,2022-09-18T19:58:16+0000,0,ადამის კბილიო _ არ მჯერა არანაირად
5580560688668738_618570219926365,119630781428450_5580560688668738,2022-09-18T16:19:16+0000,0,Saq banki deda mogityant
5580560688668738_1288646948340065,119630781428450_5580560688668738,2022-09-18T15:26:44+0000,0,es adamiani samsaxuridan dasatxovi iyo
5580560688668738_1113164202640557,119630781428450_5580560688668738,2022-09-18T07:53:37+0000,0,იმედია ასაკით ახლა მაინც გავასწრებთ სომხებს😃😄😀😁
5580560688668738_648284190138305,119630781428450_5580560688668738,2022-09-17T20:57:52+0000,0,წულუკიანს არ სცხვენია ახლა?
5580560688668738_1502217936907188,119630781428450_5580560688668738,2022-09-17T20:02:56+0000,0,კი ეგრეა მაგრამ ოქროს გულიზე ჯვენი სახემძიბო თუ ხქვია სახემწიბო ანადგურებს
5580560688668738_1810919605922151,119630781428450_5580560688668738,2022-09-17T16:51:25+0000,0,tqve hemisebo 2milioni wlis ukan kbilebsedzebt agmohenebs aketebt es amdeni gahirvebuli xalxi ver agmoahinet?
5580560688668738_1246483222797557,119630781428450_5580560688668738,2022-09-17T14:22:12+0000,0,იმ კარგმ----- ულ პუტინს რომ ჰკითხოსაქართელო არ არსებობდაო მარტო რუსეათი არსებობდაო გაწყდეს მთელი რუსეთი
5580560688668738_616810009837060,119630781428450_5580560688668738,2022-09-17T11:35:57+0000,0,Pirveli adamianebi iyvnen adami da eva da aqamde 7000 welic ara jer gasuli
5580560688668738_755689275728341,119630781428450_5580560688668738,2022-09-17T09:55:44+0000,0,vax ra eshveleba saqrtvelos
5580560688668738_528327829293146,119630781428450_5580560688668738,2022-09-17T08:42:11+0000,0,ბაკი და ბანკირები🤢🤢🤢
5580560688668738_867753664190408,119630781428450_5580560688668738,2022-09-17T08:34:53+0000,0,გაუმართავი სისტემის მქონე ბანკი👎
5580560688668738_1134829860502749,119630781428450_5580560688668738,2022-09-23T14:59:51+0000,0,"გამარჯობა მეგობრებო♥️ asvla,com ეს არის ახალი ონლაინ კაზინოს საიტი სადაც ხალხის მოზიდვის მიზნით საჩუქრად იძლევიან 300 freespins სლოტში zodiaco wheel freespinebis მიღებისთვის საჭიროა რეგისტრაციისას გამოიყენოთ ჩემი პრომო კოდი: J4U-613 არ ითხოვს არანაირ თანხის ჩარიცხვას და გათამაშებას♥️"
5580560688668738_630767021751267,119630781428450_5580560688668738,2022-09-21T00:31:17+0000,0,👍👍
5580560688668738_402832821929807,119630781428450_5580560688668738,2022-09-19T16:14:58+0000,0,სომეხი სტომატოლოგის ამოღებულიაო ხომ არ იძახიან ჩვენი სომეხი ძმები🤪
5580560688668738_638871661077031,119630781428450_5580560688668738,2022-09-19T14:56:36+0000,0,ყველაფერი გავიგე გარდა იმისა რომ აფრიკიდან აქ ჩამოსულან ადამიანები... მაშინ როდესაც 1.8 მილიონი წლის თავის ქალები აქაა აღმოჩენილი ხოლო აფრიკაში რამდრნადაც ვიცი ყველაზე ძველი თავის ქალები 0.9 მილიონ წელს არ ცილდება რანაირად ჩამოვიდნენ??... ანუ თუ აქ აღმოაჩინეს 1.8 მილიონი წლის და იქ 0.9 მილიონი წლის იქიდან აქ როგორ ჩამოვიდნენ??
5580560688668738_939439037014320,119630781428450_5580560688668738,2022-09-19T14:02:30+0000,0,და როგორ აფასებს ამ ნიჭიერი ხალხის გამოყრას სამსახურებიდან ? სანამდე წაუყრუებთ წულუკიანის ასეთ მავნებლურ გამოხტომებს?
5580560688668738_482648340436708,119630781428450_5580560688668738,2022-09-19T12:57:46+0000,0,დაგლოცოთ უფალმა და გაგაძლიეროთ  ძალიან საყვარელო არქეოლოგებოოო!!!  👍🏻😁💗❤💚   დიიდ წარმაყებეზს გისურვებთ და უდიდეს მოთმინება - ამტანობას!  😊💝💙💞
5580560688668738_1705741959810884,119630781428450_5580560688668738,2022-09-19T09:46:56+0000,0,ჩემი ბავშვობის აუხდენელი ოცნება🥰
5580560688668738_492054755768352,119630781428450_5580560688668738,2022-09-19T01:13:50+0000,0,"თუკი ოდესმე რამეზე მიოცნებია, ეს ყველაზე დიდი ოცნება იყო, ალბათ რომ ვერ ავიხდინე მაგიტომ.  ყველა აღმოჩენაზე გული ისევ ისე აჩქარებით მიცემს , როგორც 10-12 წლის ასაკში.  მაშინაც და ახლაც ზღაპრულ და საოცარ აღმოჩენებს ველოდები.  ზუსტად ვიცი წინ კიდევ უამრავი გასაოცარი ამბავი გველოდება.  წარმატებები და ასეთი დიდი შრომის დაფასება მინდა გისურვოთ.  
  პ.ს. მოხალისეები თუ გჭირდებათ დაწერეთ, ვოცნებობთ აქ ხალხი 😊"
5580560688668738_540587751160038,119630781428450_5580560688668738,2022-09-18T21:18:49+0000,0,"ისე საქართველოს ბანკი თუ დააფინანსებს რომელიმე ექსპედიციას, კარგი იქნება."
5580560688668738_482456423511214,119630781428450_5580560688668738,2022-09-18T21:07:28+0000,0,და ასეთი ხალხი უ სამსახუროდ დატოვა კულტურის სამარცხვინო მინისტრმა😡
5580560688668738_2051508021724807,119630781428450_5580560688668738,2022-09-18T20:54:35+0000,1,"🙏💖🇬🇪წარმატებები ბატონ ბიძინაშვილს და მის ბრწყინვალე გუნდს.
☝️,,წყალნი წავლენ და წამოვლენ,ქვიშანი დარჩებიანო,,✊
წუნკლიანის ბოლო არ მეხარბება ნამდვილად😡"
5580560688668738_827412598258068,119630781428450_5580560688668738,2022-09-18T18:57:07+0000,0,"წარმატებები და გამარჯვება!
,,ბოროტსა სძლია კეთილმან,
არსება მისი გრძელია!''"
5580560688668738_1469381643489659,119630781428450_5580560688668738,2022-09-18T18:43:14+0000,0,Წარმატებები ჩემი ყველაზე საყვარელი პროფესია არქეოლოგია იყო და სამწუხაროდ ოცნება ოცნებად დარჩა საოცარია საუკუნეების წინანდელ ნაშთებს ეხები მზის სინათლეზე გამოგაქვს წარმატებები ყველა თქვენგანს
5580560688668738_3346430442300521,119630781428450_5580560688668738,2022-09-18T11:59:31+0000,0,"რა საინტერესოა, წარმატებებს გისურვებთ!"
5580560688668738_1032611460752573,119630781428450_5580560688668738,2022-09-18T11:55:17+0000,0,წარმატებები ჩვენს სამშობლოს!!!❤️💖❤️🇬🇪🇬🇪🇬🇪🙏🙏🙏
5580560688668738_843134253714807,119630781428450_5580560688668738,2022-09-18T09:34:28+0000,0,ლორეშიც ბევრ ისტორიას ვიპოვიდით როარ წაერთვათ
5580560688668738_1306266686802603,119630781428450_5580560688668738,2022-09-18T07:33:25+0000,0,"სასიხარულოა ახალი აღმოჩენა  ,. არქეოლოგია ისტორია ძალიან მნიშვნელოვანია ჩვენს ცხოვრებაში"
5580560688668738_600659844939418,119630781428450_5580560688668738,2022-09-18T06:04:37+0000,0,"წულუკიანს, საქართველოს ბანკმა დაადოს სანქცია, რადგან ეგ წუნკალი ალქაჯი მტრობს იმ ხალხს, ვნც ამ ისტორიას წერს. წულუკიანი არის მავნებელი."
5580560688668738_757527032004889,119630781428450_5580560688668738,2022-09-18T05:43:16+0000,0,ალბათ კბილის პატრონის ასაკიც გეცოდინებათ.....😆
5580560688668738_613341990297886,119630781428450_5580560688668738,2022-09-18T03:28:31+0000,0,"ვაშა, მიხარია,,,,,
 ეს ამოჩენა მალე იქამდე მიგვიყვანს, რომ მეცნიერებმა ადამიანის განსახლების საწყის წერტილად სამხრეთი კავკასია მიიჩნიონ აფრიკის ნაცვლად....😁🥰😁"
5580560688668738_601482885004869,119630781428450_5580560688668738,2022-09-18T03:19:14+0000,0,აფრიკიდან კიარ მოვიდნენ... საქართველოდან მოხდა ადანიანების წასვლა სხვა ტერიტორიებზე..... სულ მოკლე ხანში ნათელი იქნება ყველასათვის...
5580560688668738_2035153573334774,119630781428450_5580560688668738,2022-09-17T21:11:48+0000,0,აბა თქვენ იცით იქნებ საბოლოოდ დამტკიცდეს კაცობრიობა ჩვენიდან გადასახლდა ყველგან მათ შორის აფრიკაში...ეხ
5580560688668738_3541081962785677,119630781428450_5580560688668738,2022-09-17T20:33:04+0000,0,რათი გეიგეთ რამდენი წლისაა კბილი თავი ან ღრანჭი სადღაა
5580560688668738_790940048775320,119630781428450_5580560688668738,2022-09-17T18:10:31+0000,0,კიდევ ერთხელ დავრწმუნდი რა მადლიანი ქვეყნის შვილები ვართ და როგორ გაგვიმართლა ქართველებად რომ გავჩნდით ამ ქვეყნად.წარმატებები.
5580560688668738_2065320720338417,119630781428450_5580560688668738,2022-09-17T17:54:34+0000,0,"რომ უყურებ იმ დროში მაქანებს,რა საინტერესოა ჩვენი ქვეყანა."
5580560688668738_439973728195080,119630781428450_5580560688668738,2022-09-17T17:50:59+0000,1,აფრიკიდან არ მოაულან ადამიანები! საქარᲗველოდან გავრცელდნენ ყველგან!
5580560688668738_488290773158725,119630781428450_5580560688668738,2022-09-17T17:49:01+0000,0,ვატყობ საქართველოში არქეოლოგიური აღმოჩენები თავდაყირა დააყენებს მსოფლიო ისტორია😏😏😏
5580560688668738_2074682352734103,119630781428450_5580560688668738,2022-09-17T15:32:07+0000,0,"წარმატებები, ახალ-ახალი აღმოჩენები."
5580560688668738_619373259752812,119630781428450_5580560688668738,2022-09-17T15:10:00+0000,0,მშვენიერია!ახლა მაინც გამოჩნდეს ინტელექტული ადამიანები!
5580560688668738_802944617686717,119630781428450_5580560688668738,2022-09-17T14:11:17+0000,0,წარმატებას გისურვებთ
5580560688668738_401862128793701,119630781428450_5580560688668738,2022-09-17T13:57:02+0000,0,ბრწყინვალე აღმოჩენა კიდევ მერამდენედ ! უძველესი კულტურის წარმომადგენლობას დაემატა მტკიცებულება ჩვენი წარმომავლობის უნიკალურობის შესახებ. ამას აღიარებს  მსოფლიო !
5580560688668738_772054263909649,119630781428450_5580560688668738,2022-09-17T12:28:31+0000,0,👏👏👏
5580560688668738_1124805741467300,119630781428450_5580560688668738,2022-09-17T12:11:02+0000,0,"Და საყდრისი ააფეთქა თქვენმა ერთერთმა ,,პატრონმა"""
5580560688668738_823473455496554,119630781428450_5580560688668738,2022-09-17T12:08:54+0000,0,ეს ყველაფერი კარგი მაგრამ ნამდვილ ქრისტიანს არსწამს ევკლუციის. ქრისტიანებს გვწამს რომ სიცოცხლე და ადამიანი გააჩინა ციცხალმა ღმერთმა. დროა გვწამდეს ის რაც ბიბლიაში წერია და დავიცვათ მასში ჩაწერილი მცნებები. ეს გვიხსნის მხოლოდ უფლის მეორედ მოსვლისას რომელიც ძალიან ახლისაა !
5580560688668738_652225312986215,119630781428450_5580560688668738,2022-09-17T11:43:14+0000,1,"ძალიან გთხოვთ სომხები მოიწვიეთ თავის ჟურნალისტებიანათ და აჩვენეთ და თან თავები ახლევინეთ ფაქტებზე , თორემ წაიღეს ტვინი"
5580560688668738_1128110328136467,119630781428450_5580560688668738,2022-09-17T09:39:16+0000,0,რა ბანკი ხალხნო აქ რაზეა საუბარი არ გაინტერსებთ ??? აქ საუბარია 1.8 მილიონი წლის წინანდელ ადამიანზე რომელიც საქართველოს ტერიტორიაზეა ნაპოვნი და ესენი წერენ ვანკმა 2 წუთით გვიან გამომიგზავნა sms_ო 🤦‍♂️
5580560688668738_609793887352309,119630781428450_5580560688668738,2022-09-17T08:17:57+0000,0,"ვერ დავაღწიოთ თავი წარსულს,წინ ვერ ვუყურებთ."
5580560688668738_1275313663238170,119630781428450_5580560688668738,2022-09-17T06:59:24+0000,0,"ველოდებით სიახლეებს, წარმატებები😍😍"
5580560688668738_576482097607696,119630781428450_5580560688668738,2022-09-17T08:17:04+0000,2,"ბანკი, რომელიც გადახდის დასადასტურებლად კოდს ვერ აგზავნის დროულად🤦‍♀️🤦‍♀️"
5580560688668738_1027940541193319,119630781428450_5580560688668738,2022-09-17T04:50:58+0000,0,წარმატებებით!
5580560688668738_507125314573610,119630781428450_5580560688668738,2022-09-17T04:04:39+0000,0,. დაუსწრებლად მიყვარხარᲗ მომწონს Თქენი ᲨემარᲗება გფარავდეᲗ უფალი  უანგარო პროფესიისაᲗვის
5580560688668738_531406718985048,119630781428450_5580560688668738,2022-09-17T04:01:12+0000,0,შენ ისევ იმ აზზე ხარ რომ აფრიკიდან მოვედით? და ჩვენი უფრო ძველი რომაა?
5574298509294956_822264595440562,119630781428450_5574298509294956,2022-09-15T06:33:00+0000,1,მე მაქვს შაორის ხედით და ვტკბები რო ვუყურებ 😂🤣😂🤣 აბა შაორი? 🤷‍♂️
5574298509294956_1988800281329726,119630781428450_5574298509294956,2022-09-15T05:29:40+0000,3,სტუდენტურები განაახლეთ
5574298509294956_474571954549115,119630781428450_5574298509294956,2022-09-14T19:51:43+0000,0,რა ლამაზი ხედებია🥹 და მე ოჩამჩირე რატომ დამიწერეთ? 🥹🥹🥹🥹🥹🥹
5574298509294956_313259814356026,119630781428450_5574298509294956,2022-09-15T05:06:25+0000,1,როგორ უნდა შევიძინო ეს ბარათი ?ჩემი გომის მთა მინდა❤
5574298509294956_768143087730954,119630781428450_5574298509294956,2022-09-15T06:17:27+0000,0,რა დააშავა აჭარამ ?რატომ დაგვიტოვეთ უბარათოდ....მე მომეწონა ეს იდეა იგი გვიჩვენებს ვინ რომელი კუთხის შვილია....
5574298509294956_5338237476295037,119630781428450_5574298509294956,2022-09-15T11:36:39+0000,0,ჩემო ბუთქუნა აბა სენ იცი წარმატებები
5574298509294956_1270530483487732,119630781428450_5574298509294956,2022-09-15T21:05:35+0000,0,კარგია
5574298509294956_643222494037483,119630781428450_5574298509294956,2022-09-15T16:25:49+0000,0,bakhmaro ar aris? 🙄
5574298509294956_644522303674537,119630781428450_5574298509294956,2022-09-15T08:11:09+0000,0,Scool card სად უნდა ვიღოთ???
5574298509294956_1102418553975317,119630781428450_5574298509294956,2022-09-22T14:32:31+0000,0,"საქართველოს ბანკი • Bank of Georgia, ძალიან მაგარ ვიდეოებს იღებთ. ბრავო! 👏💖"
5574298509294956_1764947483898055,119630781428450_5574298509294956,2022-09-16T18:09:49+0000,0,Magari kurortia.
5574298509294956_604981151125121,119630781428450_5574298509294956,2022-09-22T10:50:06+0000,2,"#დამინახე #მაღიარესტუდენტად
#გსუ"
5574298509294956_578797360594796,119630781428450_5574298509294956,2022-09-22T10:34:16+0000,1,"#დამინახე #მაღიარესტუდენტად
#გსუ 🙂"
5574298509294956_455469879867149,119630781428450_5574298509294956,2022-09-22T10:29:48+0000,0,"#დამინახე #მაღიარესტუდენტად
#გსუ"
5574298509294956_431052632428722,119630781428450_5574298509294956,2022-09-22T12:42:23+0000,0,#დამინახე #მაღიარესტუდენტად #გსუ
5574298509294956_1188706655013758,119630781428450_5574298509294956,2022-09-22T11:36:44+0000,0,"#დამინახე #მაღიარესტუდენტად
#გსუ"
5574298509294956_482844773766336,119630781428450_5574298509294956,2022-09-22T10:46:25+0000,0,"#დამინახე #მაღიარესტუდენტად
#გსუ"
5574298509294956_401166188643187,119630781428450_5574298509294956,2022-09-14T17:34:01+0000,0,🧡
5574298509294956_376591768019904,119630781428450_5574298509294956,2022-09-22T13:45:35+0000,0,"#დამინახე
#მაღიარესტუდენტად 
#გსსუ"
5574298509294956_793233391826824,119630781428450_5574298509294956,2022-09-16T08:44:47+0000,0,❤️
5574298509294956_633797954847938,119630781428450_5574298509294956,2022-09-15T16:49:13+0000,0,I
5574298509294956_1503900326700064,119630781428450_5574298509294956,2022-09-22T10:30:38+0000,0,"#დამინახე #მაღიარესტუდენტად
#გსუ"
5574298509294956_1841268649561477,119630781428450_5574298509294956,2022-09-15T18:10:56+0000,0,საქართველოს ბანკი • Bank of Georgia გომის მთის ბარათი მანახეთ ვინმემ 😂🙌🏔
5574298509294956_785534776056875,119630781428450_5574298509294956,2022-09-15T10:48:23+0000,0,თელავი კახეთი 😡
5574298509294956_599683865218449,119630781428450_5574298509294956,2022-09-15T10:47:55+0000,1,მარტო თელავი არაა კახეთი!
5574298509294956_5334568866639727,119630781428450_5574298509294956,2022-09-15T05:58:03+0000,0,"და “ხმა”?! თქვენი ხმა ცალკე პორნოპოეზიაა, so sad თუ აღარ გყავთ:) ყველაფერი სხვანაირად ისმინება🤷🏽‍♀️
სხვა ყველაფერი good უბრალოდ “ხმა “ დიდი დანაკლისია და ძაან მნიშვნელოვანი🙂"
5574298509294956_1305681893300380,119630781428450_5574298509294956,2022-09-15T05:32:03+0000,0,"ადგილის არჩევა ჩემი უფლება უნდა იყოს , ოპერატორები უნდა გვეკითხებოდნენ თუ რა უნდა  გვეწეროს ბარათზე, თქვენ რატო მიწყვიტავთ საუკეთესო მოგონებები რომელ ქალაქთან მაქვს !!😔
 არც უკითხავთ და შემაჩეჩეს   უგემოვნო დიზაინის მასტერქარდი , ერთი ისეთი ქალაქის სახელით რომელთანაც უსიამოვნო მოგონებები მაქვს ( დასახელება არ მიმაჩნია სწორად) , 
არ არის მომხმარებელთა არც გემოვნება და არც სურვილი გათვალისწინებული !!!
გთხოვთ  შეცვალოთ მიდგომა  ამ საკითხის მიმართ !"
5574298509294956_1497571224012170,119630781428450_5574298509294956,2022-09-14T18:04:57+0000,17,"იქნებ ჯერ ოპერატორები გვეკითხებოდნენ რა გვეწეროს, ასეთი უკმაყოფილო არასოდეს ვყოფილვარ საქ ბანკის ბარათით ჯერ არც უკითხავთ და მეორე ასეთი უგემოვნო დიზაინის მასტერქარდები არასოდეს ქონია მგონი"
5574298509294956_396198342703872,119630781428450_5574298509294956,2022-09-23T14:59:55+0000,0,"გამარჯობა მეგობრებო♥️ asvla,com ეს არის ახალი ონლაინ კაზინოს საიტი სადაც ხალხის მოზიდვის მიზნით საჩუქრად იძლევიან 300 freespins სლოტში zodiaco wheel freespinebis მიღებისთვის საჭიროა რეგისტრაციისას გამოიყენოთ ჩემი პრომო კოდი: J4U-613 არ ითხოვს არანაირ თანხის ჩარიცხვას და გათამაშებას♥️"
5574298509294956_386357473683027,119630781428450_5574298509294956,2022-09-15T17:30:22+0000,0,კაცხი სადაა?
5574298509294956_1247795759310992,119630781428450_5574298509294956,2022-09-15T16:50:27+0000,0,"რად გინდა ავტომატი,გახსენი ბანკი[სხვა რამეც შეიძლება] და ყვლიფე ჯოგი"
5574298509294956_638938847599776,119630781428450_5574298509294956,2022-09-15T14:00:52+0000,0,ოჩამჩირე ვინ გადაიღო 😁😁😁
5574298509294956_1295504721219231,119630781428450_5574298509294956,2022-09-15T13:40:56+0000,0,ჩემსას შეკვეთილი რომ აწერია და საათი მეგონა შეკვეთის საათი იყო დაფიქსირებული 😀🙄
5574298509294956_752378576052352,119630781428450_5574298509294956,2022-09-15T10:51:23+0000,0,ასეთი უსახური და უგემოვნო ბარათი არსოდეს მქონია 😥
5574298509294956_656486242490745,119630781428450_5574298509294956,2022-09-14T19:06:30+0000,1,rodemde gindat es gajirvebili xaxi abolot
5574298509294956_2880427258932126,119630781428450_5574298509294956,2022-09-14T16:48:30+0000,0,რა კარგი ხმა აქვს 😌✨
5574298509294956_5441302602632739,119630781428450_5574298509294956,2022-09-14T12:26:24+0000,0,"კარგი იქნება ყოველ 5 დღეში არ მირეკავდეს თქვენი ""სესხის მრჩეველი"" ტექსტით: ""ვიცი რომ არ გნებავთ სესხი, მაგრამ ამ დღეებში რამე ხომ არ შეიცვალა""-ო. მესმის რომ გაწერილი აქვთ და უნდა შეასრულონ რასაც ავალებთ, მაგრამ სასაცილოებს რომ ხდით საკუთარ თანამშრომლებს , არაუშავს? ლოგიკური აზროვნების უნარია მინიმუმ, კლიენტს რომ ყოველ 5დღეში არ უნდა დაურეკოთ 😭"
5574298509294956_785716872667531,119630781428450_5574298509294956,2022-09-14T07:54:19+0000,0,"ასეთი ნაგლები როგორ ხართ,მე წლიური საპროცენტი განაკვეთი 16.7% დან 24% გამიზარდეთ და ანაბარზე გახსნილ ანგარიშზე კი პროცენტი 2.7 დან კიდევ დაგვიკელით,მაგარი უსამართლოები ხართ"
5574298509294956_493085555973712,119630781428450_5574298509294956,2022-09-14T07:38:05+0000,0,"გზავნილის გაგზავნას ინტერნეტ ბანკიდან მობაილ ბანკში თუ გადმოიტანთ , ბევრ ადამიანს გაგვახარებთ . ძალიან ბევრჯერ ვითხოვე ეს საკითხი თქვენთან ფოსტიც დავწერე თქვენს გვერძე და ბევრი ადამიანიც შემომიერთდა ამ საკითხთან დაკავშირებით მაგრამ , თქვენი მხრიდან უშედეგოდ 😞"
5569729976418476_600664934881693,119630781428450_5569729976418476,2022-09-12T20:38:42+0000,6,მიყვარხართ გურულებო! ჩემი სუნთქვა ხართ! 😊💖💖💖💖💖💖💖
5569729976418476_1105803070359425,119630781428450_5569729976418476,2022-09-13T07:24:41+0000,6,გურულობა ᲗვიᲗ წარმატებაა.გურული ბავᲨვები სიცოცხლე და ხვალის რწმენა.მიყვარხარᲗ გურულებო.უფალი გფარავდეᲗ.🙏🙏🙏❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
5569729976418476_1241363176687346,119630781428450_5569729976418476,2022-09-13T05:46:17+0000,0,წარმატებები ❤❤❤
5569729976418476_5465004180241771,119630781428450_5569729976418476,2022-09-12T16:42:42+0000,1,#არგაჩერდე გურია ✊🤍
5569729976418476_1133995924182273,119630781428450_5569729976418476,2022-09-13T05:27:07+0000,1,წარმატებები.
5569729976418476_756244795493219,119630781428450_5569729976418476,2022-09-12T18:05:28+0000,1,ასეთი მომავალი გვინდა
5569729976418476_613915230266084,119630781428450_5569729976418476,2022-09-13T13:06:11+0000,0,წარმატებები!
5569729976418476_783409286327814,119630781428450_5569729976418476,2022-09-12T19:23:54+0000,1,წარმატებები მუდამ საამაყო ბავშვებოო..
5569729976418476_1285145852255831,119630781428450_5569729976418476,2022-09-13T14:21:10+0000,0,მიხარია ასეთი კარგი თაობა მოდის გაიხარეთ წარმატებები ბავშვებო მიყვარს ჩემი ❤️❤️❤️❤️💓💓💓 გურია და რათქმაუნდა გურულები
5569729976418476_3260008917580928,119630781428450_5569729976418476,2022-09-13T05:21:41+0000,0,warmatebebi 👏👏👏
5569729976418476_792909498624481,119630781428450_5569729976418476,2022-09-13T02:52:35+0000,0,წარმატებები ბავშვებო!
5569729976418476_488078839489870,119630781428450_5569729976418476,2022-09-12T17:49:32+0000,1,"ლამაზებო,ნიჭიერებო უამრავი სიკეთე  და წარმატებული მომავალი  თქვენ♥️♥️♥️♥️"
5569729976418476_802524577831356,119630781428450_5569729976418476,2022-09-13T06:48:36+0000,0,წარმატებები❤🍷
5569729976418476_7996321947106742,119630781428450_5569729976418476,2022-09-14T05:29:43+0000,0,წარმატებები
5569729976418476_422780179992826,119630781428450_5569729976418476,2022-09-13T20:54:09+0000,0,წარმატებები!!!
5569729976418476_1037350663601834,119630781428450_5569729976418476,2022-09-13T19:23:09+0000,0,წარმატებები და უფლის წყალობა არ მოგკლებოდეთ ❤
5569729976418476_3274469262765406,119630781428450_5569729976418476,2022-09-13T13:55:36+0000,0,წარმატებები ბავშვებო
5569729976418476_493219438939190,119630781428450_5569729976418476,2022-09-13T18:11:39+0000,0,მიყვარხართ გურულებო
5569729976418476_614760270121357,119630781428450_5569729976418476,2022-09-13T06:34:20+0000,0,ჩემი საყვარელი ბავშვები ხართ თქვენ და თანაც გურულები!სულ წარმატებული გზით გევლოთ❤❤❤❤❤❤
5569729976418476_808661127146276,119630781428450_5569729976418476,2022-09-14T03:47:22+0000,0,რა საოცარი ბუნება და საოცარი მომავალი თაობა ხართ მართლაც განსაკუთრებულად საყვარელი და თბილი ხალხია გურულები ბევრი წარმატებები ახალგაზრდებო❤❤❤
5569729976418476_760499451708789,119630781428450_5569729976418476,2022-09-14T17:55:13+0000,0,წარმატებები ჩემო გურულებო🌹🌹🌹❤❤❤
5569729976418476_769276077675951,119630781428450_5569729976418476,2022-09-12T18:32:03+0000,0,მიყვარს გურიადა ყველა იქ მცხოვრები წარმატებები ყოველ თქვენგანს
5569729976418476_607640921001108,119630781428450_5569729976418476,2022-09-13T07:23:20+0000,0,ყოჩაღ გურულებო 😍😍😍😍
5569729976418476_1363190020872719,119630781428450_5569729976418476,2022-09-13T12:22:20+0000,0,მალადეც გურულებო   წარმატებული გზით გევლოთ მუდამ მიყვარხართ გურულებო უფალი იყოს თქვენი მფარველი
5569729976418476_1344602179406714,119630781428450_5569729976418476,2022-09-13T15:02:37+0000,0,წარმატებული გზით გევლოთ.❤
